converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	185079.197726574	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/107/cluster_posteriors.tsv.gz	11	158	3	NA	NA	NA	NA	NA	NA	NA
1	187584.410936628	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/108/cluster_posteriors.tsv.gz	7	158	2	NA	NA	NA	NA	NA	NA	NA
1	185540.787746056	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/109/cluster_posteriors.tsv.gz	12	154	3	NA	NA	NA	NA	NA	NA	NA
1	187543.863406202	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/11/cluster_posteriors.tsv.gz	35	146	2	NA	NA	NA	NA	NA	NA	NA
1	229175.587783901	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/110/cluster_posteriors.tsv.gz	6	156	1	NA	NA	NA	NA	NA	NA	NA
1	231241.907865107	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/111/cluster_posteriors.tsv.gz	45	159	9	NA	NA	NA	NA	NA	NA	NA
1	187563.183474391	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/112/cluster_posteriors.tsv.gz	8	157	2	NA	NA	NA	NA	NA	NA	NA
1	229175.587783901	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/113/cluster_posteriors.tsv.gz	6	156	1	NA	NA	NA	NA	NA	NA	NA
1	225440.149416796	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/114/cluster_posteriors.tsv.gz	34	157	7	NA	NA	NA	NA	NA	NA	NA
1	187912.999261045	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/115/cluster_posteriors.tsv.gz	28	158	5	NA	NA	NA	NA	NA	NA	NA
1	231382.38199333	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/116/cluster_posteriors.tsv.gz	41	161	9	NA	NA	NA	NA	NA	NA	NA
1	184476.642056377	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/117/cluster_posteriors.tsv.gz	11	155	3	NA	NA	NA	NA	NA	NA	NA
1	228999.64419105	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/118/cluster_posteriors.tsv.gz	41	160	8	NA	NA	NA	NA	NA	NA	NA
1	229175.587783901	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/119/cluster_posteriors.tsv.gz	6	154	1	NA	NA	NA	NA	NA	NA	NA
1	186627.21059559	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/12/cluster_posteriors.tsv.gz	35	143	3	NA	NA	NA	NA	NA	NA	NA
1	187587.391877768	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/120/cluster_posteriors.tsv.gz	7	156	2	NA	NA	NA	NA	NA	NA	NA
1	232079.595509137	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/121/cluster_posteriors.tsv.gz	46	158	9	NA	NA	NA	NA	NA	NA	NA
1	228091.536104867	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/122/cluster_posteriors.tsv.gz	44	159	8	NA	NA	NA	NA	NA	NA	NA
1	184972.195951287	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/123/cluster_posteriors.tsv.gz	20	156	4	NA	NA	NA	NA	NA	NA	NA
1	229175.587783901	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/124/cluster_posteriors.tsv.gz	6	154	1	NA	NA	NA	NA	NA	NA	NA
1	185425.43639148	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/125/cluster_posteriors.tsv.gz	13	156	3	NA	NA	NA	NA	NA	NA	NA
1	227815.29617086	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/126/cluster_posteriors.tsv.gz	38	159	7	NA	NA	NA	NA	NA	NA	NA
1	230468.79284494	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/127/cluster_posteriors.tsv.gz	44	160	9	NA	NA	NA	NA	NA	NA	NA
1	183876.390145318	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/128/cluster_posteriors.tsv.gz	17	155	4	NA	NA	NA	NA	NA	NA	NA
1	188135.642631777	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/129/cluster_posteriors.tsv.gz	42	159	7	NA	NA	NA	NA	NA	NA	NA
1	184686.952701736	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/13/cluster_posteriors.tsv.gz	34	159	4	NA	NA	NA	NA	NA	NA	NA
1	225583.239106529	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/130/cluster_posteriors.tsv.gz	30	156	6	NA	NA	NA	NA	NA	NA	NA
1	188278.023511218	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/131/cluster_posteriors.tsv.gz	23	157	5	NA	NA	NA	NA	NA	NA	NA
1	185517.550522143	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/132/cluster_posteriors.tsv.gz	24	158	5	NA	NA	NA	NA	NA	NA	NA
1	226891.933811858	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/133/cluster_posteriors.tsv.gz	41	158	8	NA	NA	NA	NA	NA	NA	NA
1	231881.55425663	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/134/cluster_posteriors.tsv.gz	46	156	9	NA	NA	NA	NA	NA	NA	NA
1	190239.653661475	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/135/cluster_posteriors.tsv.gz	65	158	6	NA	NA	NA	NA	NA	NA	NA
1	185679.827510105	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/136/cluster_posteriors.tsv.gz	12	156	3	NA	NA	NA	NA	NA	NA	NA
1	186775.622417749	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/137/cluster_posteriors.tsv.gz	29	157	5	NA	NA	NA	NA	NA	NA	NA
1	188331.776233978	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/138/cluster_posteriors.tsv.gz	13	156	3	NA	NA	NA	NA	NA	NA	NA
1	189250.523191409	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/139/cluster_posteriors.tsv.gz	29	159	7	NA	NA	NA	NA	NA	NA	NA
1	182484.379302431	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/14/cluster_posteriors.tsv.gz	34	144	5	NA	NA	NA	NA	NA	NA	NA
1	184863.60909813	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/140/cluster_posteriors.tsv.gz	11	155	3	NA	NA	NA	NA	NA	NA	NA
1	187547.151680963	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/141/cluster_posteriors.tsv.gz	8	155	2	NA	NA	NA	NA	NA	NA	NA
1	187088.258883455	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/142/cluster_posteriors.tsv.gz	17	157	4	NA	NA	NA	NA	NA	NA	NA
1	225006.957547065	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/143/cluster_posteriors.tsv.gz	30	139	6	NA	NA	NA	NA	NA	NA	NA
1	188029.887616111	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/144/cluster_posteriors.tsv.gz	23	154	5	NA	NA	NA	NA	NA	NA	NA
1	191523.466825727	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/145/cluster_posteriors.tsv.gz	57	159	7	NA	NA	NA	NA	NA	NA	NA
1	184914.4863299	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/146/cluster_posteriors.tsv.gz	17	157	4	NA	NA	NA	NA	NA	NA	NA
1	229175.587783901	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/147/cluster_posteriors.tsv.gz	6	155	1	NA	NA	NA	NA	NA	NA	NA
1	186228.838259615	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/148/cluster_posteriors.tsv.gz	27	156	6	NA	NA	NA	NA	NA	NA	NA
1	225272.046432867	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/149/cluster_posteriors.tsv.gz	30	157	6	NA	NA	NA	NA	NA	NA	NA
1	184701.066088238	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/15/cluster_posteriors.tsv.gz	39	161	6	NA	NA	NA	NA	NA	NA	NA
1	223661.428871637	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/150/cluster_posteriors.tsv.gz	22	158	4	NA	NA	NA	NA	NA	NA	NA
1	225638.020967007	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/151/cluster_posteriors.tsv.gz	39	154	7	NA	NA	NA	NA	NA	NA	NA
1	187546.61149965	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/152/cluster_posteriors.tsv.gz	7	155	2	NA	NA	NA	NA	NA	NA	NA
1	189965.998814618	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/153/cluster_posteriors.tsv.gz	37	160	8	NA	NA	NA	NA	NA	NA	NA
1	232454.779431893	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/154/cluster_posteriors.tsv.gz	37	156	9	NA	NA	NA	NA	NA	NA	NA
1	187596.472623315	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/155/cluster_posteriors.tsv.gz	7	157	2	NA	NA	NA	NA	NA	NA	NA
1	185635.750724978	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/156/cluster_posteriors.tsv.gz	15	157	4	NA	NA	NA	NA	NA	NA	NA
1	229175.587783901	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/157/cluster_posteriors.tsv.gz	6	155	1	NA	NA	NA	NA	NA	NA	NA
1	185271.126215557	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/158/cluster_posteriors.tsv.gz	12	158	3	NA	NA	NA	NA	NA	NA	NA
1	187544.038779198	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/159/cluster_posteriors.tsv.gz	8	157	2	NA	NA	NA	NA	NA	NA	NA
1	184759.897686194	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/16/cluster_posteriors.tsv.gz	39	159	7	NA	NA	NA	NA	NA	NA	NA
1	224176.959119933	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/160/cluster_posteriors.tsv.gz	32	158	6	NA	NA	NA	NA	NA	NA	NA
1	229175.587783901	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/161/cluster_posteriors.tsv.gz	6	157	1	NA	NA	NA	NA	NA	NA	NA
1	223485.522622822	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/162/cluster_posteriors.tsv.gz	27	158	5	NA	NA	NA	NA	NA	NA	NA
1	230826.284226236	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/163/cluster_posteriors.tsv.gz	42	160	9	NA	NA	NA	NA	NA	NA	NA
1	185171.964166483	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/164/cluster_posteriors.tsv.gz	19	157	5	NA	NA	NA	NA	NA	NA	NA
1	229175.587783901	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/165/cluster_posteriors.tsv.gz	6	155	1	NA	NA	NA	NA	NA	NA	NA
1	227724.731086026	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/166/cluster_posteriors.tsv.gz	39	157	7	NA	NA	NA	NA	NA	NA	NA
1	224969.883219739	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/167/cluster_posteriors.tsv.gz	34	159	7	NA	NA	NA	NA	NA	NA	NA
1	187542.42170288	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/168/cluster_posteriors.tsv.gz	8	155	2	NA	NA	NA	NA	NA	NA	NA
1	231598.89955025	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/169/cluster_posteriors.tsv.gz	42	160	9	NA	NA	NA	NA	NA	NA	NA
1	184824.47290812	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/17/cluster_posteriors.tsv.gz	39	146	8	NA	NA	NA	NA	NA	NA	NA
1	229175.587783901	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/170/cluster_posteriors.tsv.gz	6	154	1	NA	NA	NA	NA	NA	NA	NA
1	192279.62977775	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/171/cluster_posteriors.tsv.gz	75	159	8	NA	NA	NA	NA	NA	NA	NA
1	187557.444351045	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/172/cluster_posteriors.tsv.gz	15	157	2	NA	NA	NA	NA	NA	NA	NA
1	187540.595585046	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/173/cluster_posteriors.tsv.gz	8	157	2	NA	NA	NA	NA	NA	NA	NA
1	227318.187934775	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/174/cluster_posteriors.tsv.gz	44	158	9	NA	NA	NA	NA	NA	NA	NA
1	226217.680710641	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/175/cluster_posteriors.tsv.gz	36	157	7	NA	NA	NA	NA	NA	NA	NA
1	187539.773335814	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/176/cluster_posteriors.tsv.gz	8	157	2	NA	NA	NA	NA	NA	NA	NA
1	188219.649679146	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/177/cluster_posteriors.tsv.gz	34	158	6	NA	NA	NA	NA	NA	NA	NA
1	228642.228693648	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/178/cluster_posteriors.tsv.gz	40	160	8	NA	NA	NA	NA	NA	NA	NA
1	185003.348500135	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/179/cluster_posteriors.tsv.gz	12	155	3	NA	NA	NA	NA	NA	NA	NA
1	184841.498350907	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/18/cluster_posteriors.tsv.gz	38	161	8	NA	NA	NA	NA	NA	NA	NA
1	187572.469825699	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/180/cluster_posteriors.tsv.gz	9	141	2	NA	NA	NA	NA	NA	NA	NA
1	229150.009309376	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/181/cluster_posteriors.tsv.gz	40	158	8	NA	NA	NA	NA	NA	NA	NA
1	224881.440772117	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/182/cluster_posteriors.tsv.gz	38	158	6	NA	NA	NA	NA	NA	NA	NA
1	187653.992404749	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/183/cluster_posteriors.tsv.gz	28	159	6	NA	NA	NA	NA	NA	NA	NA
1	226157.503927397	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/184/cluster_posteriors.tsv.gz	34	159	7	NA	NA	NA	NA	NA	NA	NA
1	227839.235606382	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/185/cluster_posteriors.tsv.gz	35	159	7	NA	NA	NA	NA	NA	NA	NA
1	229312.682339591	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/186/cluster_posteriors.tsv.gz	40	160	8	NA	NA	NA	NA	NA	NA	NA
1	224881.440772117	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/187/cluster_posteriors.tsv.gz	39	156	6	NA	NA	NA	NA	NA	NA	NA
1	186798.576491942	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/188/cluster_posteriors.tsv.gz	11	154	3	NA	NA	NA	NA	NA	NA	NA
1	187547.017526605	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/189/cluster_posteriors.tsv.gz	7	155	2	NA	NA	NA	NA	NA	NA	NA
1	184200.631137225	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/19/cluster_posteriors.tsv.gz	46	143	10	NA	NA	NA	NA	NA	NA	NA
1	223502.130819236	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/190/cluster_posteriors.tsv.gz	20	157	4	NA	NA	NA	NA	NA	NA	NA
1	187542.624435242	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/191/cluster_posteriors.tsv.gz	8	157	2	NA	NA	NA	NA	NA	NA	NA
1	230872.946425896	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/192/cluster_posteriors.tsv.gz	45	160	9	NA	NA	NA	NA	NA	NA	NA
1	186026.839275494	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/193/cluster_posteriors.tsv.gz	15	155	4	NA	NA	NA	NA	NA	NA	NA
1	225965.411459851	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/194/cluster_posteriors.tsv.gz	37	158	8	NA	NA	NA	NA	NA	NA	NA
1	185598.432272164	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/195/cluster_posteriors.tsv.gz	19	159	5	NA	NA	NA	NA	NA	NA	NA
1	226574.942216293	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/196/cluster_posteriors.tsv.gz	36	159	7	NA	NA	NA	NA	NA	NA	NA
1	227204.536069316	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/197/cluster_posteriors.tsv.gz	34	159	7	NA	NA	NA	NA	NA	NA	NA
1	187551.655897613	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/198/cluster_posteriors.tsv.gz	8	156	2	NA	NA	NA	NA	NA	NA	NA
1	187187.590529427	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/199/cluster_posteriors.tsv.gz	21	156	6	NA	NA	NA	NA	NA	NA	NA
1	187950.610864661	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_gene_bodies_hg38/cluster/0_0.95_10000/epi_basic/2/cluster_posteriors.tsv.gz	35	146	3	NA	NA	NA	NA	NA	NA	NA
