converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	202494.695940877	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/107/cluster_posteriors.tsv.gz	293	244	4	NA	NA	NA	NA	NA	NA	0
1	196965.558980607	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/108/cluster_posteriors.tsv.gz	418	236	7	NA	NA	NA	NA	NA	NA	0
1	209958.236954913	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/109/cluster_posteriors.tsv.gz	135	234	3	NA	NA	NA	NA	NA	NA	0
1	217033.301435567	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/11/cluster_posteriors.tsv.gz	331	243	2	NA	NA	NA	NA	NA	NA	NA
1	207613.575254237	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/110/cluster_posteriors.tsv.gz	188	244	4	NA	NA	NA	NA	NA	NA	0
1	204639.867541558	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/111/cluster_posteriors.tsv.gz	554	243	9	NA	NA	NA	NA	NA	NA	0
1	284080.123307615	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/112/cluster_posteriors.tsv.gz	19	231	1	NA	NA	NA	NA	NA	NA	NA
1	197227.114468286	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/113/cluster_posteriors.tsv.gz	496	236	7	NA	NA	NA	NA	NA	NA	0
1	284080.123307615	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/114/cluster_posteriors.tsv.gz	19	231	1	NA	NA	NA	NA	NA	NA	NA
1	194978.919898811	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/115/cluster_posteriors.tsv.gz	768	243	9	NA	NA	NA	NA	NA	NA	0
1	199229.941603941	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/116/cluster_posteriors.tsv.gz	232	244	4	NA	NA	NA	NA	NA	NA	0
1	205718.126247421	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/117/cluster_posteriors.tsv.gz	375	236	7	NA	NA	NA	NA	NA	NA	0
1	207574.604247347	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/118/cluster_posteriors.tsv.gz	263	235	5	NA	NA	NA	NA	NA	NA	0
1	284080.123307615	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/119/cluster_posteriors.tsv.gz	19	231	1	NA	NA	NA	NA	NA	NA	NA
1	207947.166315467	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/12/cluster_posteriors.tsv.gz	361	242	3	NA	NA	NA	NA	NA	NA	0
1	195520.038559739	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/120/cluster_posteriors.tsv.gz	505	239	8	NA	NA	NA	NA	NA	NA	0
1	195459.54271809	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/121/cluster_posteriors.tsv.gz	478	243	6	NA	NA	NA	NA	NA	NA	0
1	199430.338367827	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/122/cluster_posteriors.tsv.gz	553	239	8	NA	NA	NA	NA	NA	NA	0
1	199179.443297135	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/123/cluster_posteriors.tsv.gz	612	243	9	NA	NA	NA	NA	NA	NA	0
1	193051.716549342	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/124/cluster_posteriors.tsv.gz	793	243	9	NA	NA	NA	NA	NA	NA	0
1	190677.456951844	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/125/cluster_posteriors.tsv.gz	611	236	7	NA	NA	NA	NA	NA	NA	0
1	193366.847000622	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/126/cluster_posteriors.tsv.gz	561	236	7	NA	NA	NA	NA	NA	NA	0
1	205378.532277188	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/127/cluster_posteriors.tsv.gz	303	236	6	NA	NA	NA	NA	NA	NA	0
1	205362.951248498	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/128/cluster_posteriors.tsv.gz	331	243	6	NA	NA	NA	NA	NA	NA	0
1	199692.05660896	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/129/cluster_posteriors.tsv.gz	345	236	6	NA	NA	NA	NA	NA	NA	0
1	198321.746528355	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/13/cluster_posteriors.tsv.gz	421	248	4	NA	NA	NA	NA	NA	NA	0
1	211858.819146303	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/130/cluster_posteriors.tsv.gz	192	234	4	NA	NA	NA	NA	NA	NA	0
1	216018.199425706	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/131/cluster_posteriors.tsv.gz	129	242	3	NA	NA	NA	NA	NA	NA	0
1	196586.110552111	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/132/cluster_posteriors.tsv.gz	476	243	6	NA	NA	NA	NA	NA	NA	0
1	206148.931804111	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/133/cluster_posteriors.tsv.gz	417	243	7	NA	NA	NA	NA	NA	NA	0
1	209599.166820923	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/134/cluster_posteriors.tsv.gz	123	234	3	NA	NA	NA	NA	NA	NA	0
1	208569.635916662	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/135/cluster_posteriors.tsv.gz	270	234	3	NA	NA	NA	NA	NA	NA	0
1	193226.287935791	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/136/cluster_posteriors.tsv.gz	741	243	9	NA	NA	NA	NA	NA	NA	0
1	208199.326746873	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/137/cluster_posteriors.tsv.gz	124	242	3	NA	NA	NA	NA	NA	NA	0
1	201169.7777328	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/138/cluster_posteriors.tsv.gz	491	243	6	NA	NA	NA	NA	NA	NA	0
1	195315.494457505	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/139/cluster_posteriors.tsv.gz	547	239	8	NA	NA	NA	NA	NA	NA	0
1	198169.556647865	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/14/cluster_posteriors.tsv.gz	429	248	5	NA	NA	NA	NA	NA	NA	0
1	208941.7280894	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/140/cluster_posteriors.tsv.gz	124	234	3	NA	NA	NA	NA	NA	NA	0
1	197269.928596771	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/141/cluster_posteriors.tsv.gz	328	236	6	NA	NA	NA	NA	NA	NA	0
1	196579.937746414	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/142/cluster_posteriors.tsv.gz	491	239	8	NA	NA	NA	NA	NA	NA	0
1	200393.078921235	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/143/cluster_posteriors.tsv.gz	502	236	7	NA	NA	NA	NA	NA	NA	0
1	284080.123307615	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/144/cluster_posteriors.tsv.gz	19	231	1	NA	NA	NA	NA	NA	NA	NA
1	202655.373481791	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/145/cluster_posteriors.tsv.gz	531	246	9	NA	NA	NA	NA	NA	NA	0
1	210206.682574458	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/146/cluster_posteriors.tsv.gz	183	234	4	NA	NA	NA	NA	NA	NA	0
1	208262.828451161	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/147/cluster_posteriors.tsv.gz	154	234	3	NA	NA	NA	NA	NA	NA	0
1	217047.261328791	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/148/cluster_posteriors.tsv.gz	71	234	2	NA	NA	NA	NA	NA	NA	NA
1	198334.587889285	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/149/cluster_posteriors.tsv.gz	256	234	4	NA	NA	NA	NA	NA	NA	0
1	196932.089097959	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/15/cluster_posteriors.tsv.gz	467	244	6	NA	NA	NA	NA	NA	NA	0
1	204008.383947348	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/150/cluster_posteriors.tsv.gz	450	239	8	NA	NA	NA	NA	NA	NA	0
1	202850.068512377	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/151/cluster_posteriors.tsv.gz	565	243	9	NA	NA	NA	NA	NA	NA	0
1	196052.854067716	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/152/cluster_posteriors.tsv.gz	581	243	8	NA	NA	NA	NA	NA	NA	0
1	217055.303557305	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/153/cluster_posteriors.tsv.gz	71	234	2	NA	NA	NA	NA	NA	NA	NA
1	207169.015052985	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/154/cluster_posteriors.tsv.gz	229	235	5	NA	NA	NA	NA	NA	NA	0
1	200122.630231634	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/155/cluster_posteriors.tsv.gz	333	243	6	NA	NA	NA	NA	NA	NA	0
1	196180.815305933	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/156/cluster_posteriors.tsv.gz	801	243	8	NA	NA	NA	NA	NA	NA	0
1	192715.703895959	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/157/cluster_posteriors.tsv.gz	554	236	6	NA	NA	NA	NA	NA	NA	0
1	284080.123307615	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/158/cluster_posteriors.tsv.gz	19	231	1	NA	NA	NA	NA	NA	NA	NA
1	217051.270578871	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/159/cluster_posteriors.tsv.gz	72	234	2	NA	NA	NA	NA	NA	NA	NA
1	196940.14005801	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/16/cluster_posteriors.tsv.gz	472	242	7	NA	NA	NA	NA	NA	NA	0
1	194437.567781917	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/160/cluster_posteriors.tsv.gz	616	243	9	NA	NA	NA	NA	NA	NA	0
1	212847.268596895	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/161/cluster_posteriors.tsv.gz	182	234	4	NA	NA	NA	NA	NA	NA	0
1	190491.222660895	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/162/cluster_posteriors.tsv.gz	571	243	9	NA	NA	NA	NA	NA	NA	0
1	191475.519060765	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/163/cluster_posteriors.tsv.gz	586	243	9	NA	NA	NA	NA	NA	NA	0
1	202850.068512377	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/164/cluster_posteriors.tsv.gz	558	243	9	NA	NA	NA	NA	NA	NA	0
1	204724.755227266	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/165/cluster_posteriors.tsv.gz	543	239	8	NA	NA	NA	NA	NA	NA	0
1	198375.886709917	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/166/cluster_posteriors.tsv.gz	385	236	7	NA	NA	NA	NA	NA	NA	0
1	203054.024025207	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/167/cluster_posteriors.tsv.gz	243	236	5	NA	NA	NA	NA	NA	NA	0
1	193457.223563232	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/168/cluster_posteriors.tsv.gz	494	236	7	NA	NA	NA	NA	NA	NA	0
1	217069.386194349	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/169/cluster_posteriors.tsv.gz	81	240	2	NA	NA	NA	NA	NA	NA	NA
1	193994.291420164	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/17/cluster_posteriors.tsv.gz	493	243	8	NA	NA	NA	NA	NA	NA	0
1	208157.385024833	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/170/cluster_posteriors.tsv.gz	180	234	3	NA	NA	NA	NA	NA	NA	0
1	208031.372236842	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/171/cluster_posteriors.tsv.gz	153	242	3	NA	NA	NA	NA	NA	NA	0
1	205380.717021514	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/172/cluster_posteriors.tsv.gz	262	244	4	NA	NA	NA	NA	NA	NA	0
1	203956.313453622	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/173/cluster_posteriors.tsv.gz	248	244	5	NA	NA	NA	NA	NA	NA	0
1	217045.333763681	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/174/cluster_posteriors.tsv.gz	72	234	2	NA	NA	NA	NA	NA	NA	NA
1	196509.870907946	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/175/cluster_posteriors.tsv.gz	427	236	7	NA	NA	NA	NA	NA	NA	0
1	217047.261328791	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/176/cluster_posteriors.tsv.gz	72	234	2	NA	NA	NA	NA	NA	NA	NA
1	202406.122889965	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/177/cluster_posteriors.tsv.gz	324	244	5	NA	NA	NA	NA	NA	NA	0
1	208010.41987549	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/178/cluster_posteriors.tsv.gz	135	234	3	NA	NA	NA	NA	NA	NA	0
1	210099.833039132	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/179/cluster_posteriors.tsv.gz	132	242	3	NA	NA	NA	NA	NA	NA	0
1	192582.450914965	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/18/cluster_posteriors.tsv.gz	566	244	9	NA	NA	NA	NA	NA	NA	0
1	284080.123307615	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/180/cluster_posteriors.tsv.gz	19	231	1	NA	NA	NA	NA	NA	NA	NA
1	198374.909471167	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/181/cluster_posteriors.tsv.gz	451	235	5	NA	NA	NA	NA	NA	NA	0
1	208916.402074004	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/182/cluster_posteriors.tsv.gz	141	234	3	NA	NA	NA	NA	NA	NA	0
1	217047.261328791	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/183/cluster_posteriors.tsv.gz	71	234	2	NA	NA	NA	NA	NA	NA	NA
1	206924.073015892	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/184/cluster_posteriors.tsv.gz	360	236	6	NA	NA	NA	NA	NA	NA	0
1	207435.210521312	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/185/cluster_posteriors.tsv.gz	224	244	4	NA	NA	NA	NA	NA	NA	0
1	204512.683799762	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/186/cluster_posteriors.tsv.gz	382	236	7	NA	NA	NA	NA	NA	NA	0
1	217057.02270471	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/187/cluster_posteriors.tsv.gz	72	234	2	NA	NA	NA	NA	NA	NA	NA
1	199668.575760439	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/188/cluster_posteriors.tsv.gz	527	244	8	NA	NA	NA	NA	NA	NA	0
1	199681.778326054	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/189/cluster_posteriors.tsv.gz	432	236	7	NA	NA	NA	NA	NA	NA	0
1	192573.337824223	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/19/cluster_posteriors.tsv.gz	554	243	10	NA	NA	NA	NA	NA	NA	0
1	207826.251356834	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/190/cluster_posteriors.tsv.gz	253	236	5	NA	NA	NA	NA	NA	NA	0
1	208045.607210473	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/191/cluster_posteriors.tsv.gz	127	242	3	NA	NA	NA	NA	NA	NA	0
1	195189.403563755	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/192/cluster_posteriors.tsv.gz	712	246	9	NA	NA	NA	NA	NA	NA	0
1	199940.256631442	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/193/cluster_posteriors.tsv.gz	402	236	7	NA	NA	NA	NA	NA	NA	0
1	194740.705026122	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/194/cluster_posteriors.tsv.gz	489	243	8	NA	NA	NA	NA	NA	NA	0
1	204596.506031495	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/195/cluster_posteriors.tsv.gz	540	243	9	NA	NA	NA	NA	NA	NA	0
1	206205.242312299	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/196/cluster_posteriors.tsv.gz	378	243	5	NA	NA	NA	NA	NA	NA	0
1	197028.865654719	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/197/cluster_posteriors.tsv.gz	428	236	7	NA	NA	NA	NA	NA	NA	0
1	199615.951443327	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/198/cluster_posteriors.tsv.gz	496	243	9	NA	NA	NA	NA	NA	NA	0
1	284080.123307615	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/199/cluster_posteriors.tsv.gz	19	231	1	NA	NA	NA	NA	NA	NA	NA
1	216440.737234971	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/2/cluster_posteriors.tsv.gz	372	244	3	NA	NA	NA	NA	NA	NA	0
1	224078.998890314	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/20/cluster_posteriors.tsv.gz	687	243	2	NA	NA	NA	NA	NA	NA	NA
1	217063.470918474	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/200/cluster_posteriors.tsv.gz	77	234	2	NA	NA	NA	NA	NA	NA	NA
1	193787.419200704	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/201/cluster_posteriors.tsv.gz	612	243	9	NA	NA	NA	NA	NA	NA	0
1	207217.79025482	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/202/cluster_posteriors.tsv.gz	280	234	4	NA	NA	NA	NA	NA	NA	0
1	217047.261328791	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/203/cluster_posteriors.tsv.gz	71	234	2	NA	NA	NA	NA	NA	NA	NA
1	199997.34935266	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/204/cluster_posteriors.tsv.gz	221	244	4	NA	NA	NA	NA	NA	NA	0
1	195705.040163731	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/205/cluster_posteriors.tsv.gz	274	236	5	NA	NA	NA	NA	NA	NA	0
1	198156.892227611	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_region/206/cluster_posteriors.tsv.gz	578	243	9	NA	NA	NA	NA	NA	NA	0
