converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/117/cluster_posteriors.tsv.gz	24	316	1	NA	NA	NA	NA	NA	NA	NA
1	223407.755138962	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/118/cluster_posteriors.tsv.gz	719	333	6	NA	NA	NA	NA	NA	NA	0.00769230769230769
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/119/cluster_posteriors.tsv.gz	25	328	1	NA	NA	NA	NA	NA	NA	NA
1	222779.590528211	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/12/cluster_posteriors.tsv.gz	476	330	2	NA	NA	NA	NA	NA	NA	0
1	221225.421756853	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/120/cluster_posteriors.tsv.gz	246	330	3	NA	NA	NA	NA	NA	NA	0.0192307692307692
1	221152.936612447	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/121/cluster_posteriors.tsv.gz	227	329	3	NA	NA	NA	NA	NA	NA	0
1	265300.944363363	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/122/cluster_posteriors.tsv.gz	380	332	5	NA	NA	NA	NA	NA	NA	0
1	221567.316290149	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/123/cluster_posteriors.tsv.gz	578	332	5	NA	NA	NA	NA	NA	NA	0
1	263795.387094135	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/124/cluster_posteriors.tsv.gz	127	329	3	NA	NA	NA	NA	NA	NA	0.0555555555555556
1	225715.034968362	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/125/cluster_posteriors.tsv.gz	621	330	6	NA	NA	NA	NA	NA	NA	0.00657894736842105
1	222858.07161913	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/126/cluster_posteriors.tsv.gz	110	331	2	NA	NA	NA	NA	NA	NA	0
1	222874.756970297	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/127/cluster_posteriors.tsv.gz	121	328	2	NA	NA	NA	NA	NA	NA	0
1	265857.366343495	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/128/cluster_posteriors.tsv.gz	320	332	5	NA	NA	NA	NA	NA	NA	0.0136986301369863
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/129/cluster_posteriors.tsv.gz	25	328	1	NA	NA	NA	NA	NA	NA	NA
1	217817.024097443	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/13/cluster_posteriors.tsv.gz	583	330	3	NA	NA	NA	NA	NA	NA	0
1	268979.700700079	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/130/cluster_posteriors.tsv.gz	717	330	8	NA	NA	NA	NA	NA	NA	0.00671140939597315
1	263978.153978795	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/131/cluster_posteriors.tsv.gz	131	329	3	NA	NA	NA	NA	NA	NA	0.0138888888888889
1	221838.237418647	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/132/cluster_posteriors.tsv.gz	265	332	4	NA	NA	NA	NA	NA	NA	0
1	226301.051321969	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/133/cluster_posteriors.tsv.gz	1345	330	8	NA	NA	NA	NA	NA	NA	0
1	270545.412372237	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/134/cluster_posteriors.tsv.gz	809	334	9	NA	NA	NA	NA	NA	NA	0.00704225352112676
1	221807.507930745	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/135/cluster_posteriors.tsv.gz	327	333	4	NA	NA	NA	NA	NA	NA	0
1	264273.928022954	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/136/cluster_posteriors.tsv.gz	59	328	2	NA	NA	NA	NA	NA	NA	1
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/137/cluster_posteriors.tsv.gz	25	330	1	NA	NA	NA	NA	NA	NA	NA
1	264729.691760542	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/138/cluster_posteriors.tsv.gz	240	333	4	NA	NA	NA	NA	NA	NA	0.00892857142857143
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/139/cluster_posteriors.tsv.gz	25	328	1	NA	NA	NA	NA	NA	NA	NA
1	213772.257847753	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/14/cluster_posteriors.tsv.gz	652	330	4	NA	NA	NA	NA	NA	NA	0.0135135135135135
1	264112.223143653	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/140/cluster_posteriors.tsv.gz	116	329	3	NA	NA	NA	NA	NA	NA	0
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/141/cluster_posteriors.tsv.gz	23	328	1	NA	NA	NA	NA	NA	NA	NA
1	223994.478206884	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/142/cluster_posteriors.tsv.gz	719	331	7	NA	NA	NA	NA	NA	NA	0
1	220332.721185621	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/143/cluster_posteriors.tsv.gz	419	333	4	NA	NA	NA	NA	NA	NA	0
1	225065.21217801	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/144/cluster_posteriors.tsv.gz	949	331	7	NA	NA	NA	NA	NA	NA	0
1	226285.482381724	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/145/cluster_posteriors.tsv.gz	900	332	8	NA	NA	NA	NA	NA	NA	0
1	224085.48992757	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/146/cluster_posteriors.tsv.gz	1037	332	7	NA	NA	NA	NA	NA	NA	0.00598802395209581
1	221886.405650053	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/147/cluster_posteriors.tsv.gz	876	333	6	NA	NA	NA	NA	NA	NA	0
1	222792.297806997	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/148/cluster_posteriors.tsv.gz	104	331	2	NA	NA	NA	NA	NA	NA	0
1	269725.587437994	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/149/cluster_posteriors.tsv.gz	669	332	9	NA	NA	NA	NA	NA	NA	0.0123456790123457
1	211983.934252001	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/15/cluster_posteriors.tsv.gz	748	330	5	NA	NA	NA	NA	NA	NA	0.00869565217391304
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/150/cluster_posteriors.tsv.gz	23	328	1	NA	NA	NA	NA	NA	NA	NA
1	222866.348848946	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/151/cluster_posteriors.tsv.gz	97	319	2	NA	NA	NA	NA	NA	NA	0
1	222789.134815132	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/152/cluster_posteriors.tsv.gz	108	328	2	NA	NA	NA	NA	NA	NA	0
1	222824.705107146	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/153/cluster_posteriors.tsv.gz	593	331	5	NA	NA	NA	NA	NA	NA	0
1	221045.377674581	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/154/cluster_posteriors.tsv.gz	158	331	3	NA	NA	NA	NA	NA	NA	0.0344827586206897
1	267967.604542558	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/155/cluster_posteriors.tsv.gz	562	331	7	NA	NA	NA	NA	NA	NA	0.00900900900900901
1	267913.570161851	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/156/cluster_posteriors.tsv.gz	532	331	7	NA	NA	NA	NA	NA	NA	0.0119047619047619
1	220913.37781328	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/157/cluster_posteriors.tsv.gz	178	329	3	NA	NA	NA	NA	NA	NA	0
1	264147.748696866	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/158/cluster_posteriors.tsv.gz	64	328	2	NA	NA	NA	NA	NA	NA	1
1	221428.070968334	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/159/cluster_posteriors.tsv.gz	416	332	5	NA	NA	NA	NA	NA	NA	0.0153846153846154
1	209504.69809422	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/16/cluster_posteriors.tsv.gz	745	326	6	NA	NA	NA	NA	NA	NA	0.00970873786407767
1	264693.667731377	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/160/cluster_posteriors.tsv.gz	121	331	3	NA	NA	NA	NA	NA	NA	0.166666666666667
1	221558.166062869	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/161/cluster_posteriors.tsv.gz	566	330	5	NA	NA	NA	NA	NA	NA	0
1	222371.581453933	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/162/cluster_posteriors.tsv.gz	805	331	7	NA	NA	NA	NA	NA	NA	0
1	268485.692779436	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/163/cluster_posteriors.tsv.gz	565	317	7	NA	NA	NA	NA	NA	NA	0.00925925925925926
1	228063.686185361	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/164/cluster_posteriors.tsv.gz	1213	328	9	NA	NA	NA	NA	NA	NA	0
1	220569.832386503	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/165/cluster_posteriors.tsv.gz	485	330	5	NA	NA	NA	NA	NA	NA	0
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/166/cluster_posteriors.tsv.gz	23	328	1	NA	NA	NA	NA	NA	NA	NA
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/167/cluster_posteriors.tsv.gz	25	328	1	NA	NA	NA	NA	NA	NA	NA
1	221108.421771323	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/168/cluster_posteriors.tsv.gz	506	331	5	NA	NA	NA	NA	NA	NA	0
1	266868.242255752	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/169/cluster_posteriors.tsv.gz	747	330	8	NA	NA	NA	NA	NA	NA	0.00757575757575758
1	209067.538534382	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/17/cluster_posteriors.tsv.gz	848	333	7	NA	NA	NA	NA	NA	NA	0
1	220724.38135789	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/170/cluster_posteriors.tsv.gz	407	332	5	NA	NA	NA	NA	NA	NA	0
1	265737.259137113	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/171/cluster_posteriors.tsv.gz	318	319	5	NA	NA	NA	NA	NA	NA	0.0142857142857143
1	268534.532107416	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/172/cluster_posteriors.tsv.gz	830	334	9	NA	NA	NA	NA	NA	NA	0.0065359477124183
1	264296.462863769	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/173/cluster_posteriors.tsv.gz	66	328	2	NA	NA	NA	NA	NA	NA	0
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/174/cluster_posteriors.tsv.gz	24	328	1	NA	NA	NA	NA	NA	NA	NA
1	267770.753338223	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/175/cluster_posteriors.tsv.gz	488	318	7	NA	NA	NA	NA	NA	NA	0.0131578947368421
1	266241.204027985	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/176/cluster_posteriors.tsv.gz	283	332	5	NA	NA	NA	NA	NA	NA	0
1	223407.755138962	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/177/cluster_posteriors.tsv.gz	715	332	6	NA	NA	NA	NA	NA	NA	0.00769230769230769
1	221476.335567433	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/178/cluster_posteriors.tsv.gz	235	329	3	NA	NA	NA	NA	NA	NA	0.00884955752212389
1	270355.249897357	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/179/cluster_posteriors.tsv.gz	705	334	9	NA	NA	NA	NA	NA	NA	0.00854700854700855
1	209042.287442316	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/18/cluster_posteriors.tsv.gz	811	330	8	NA	NA	NA	NA	NA	NA	0
1	269059.828803331	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/180/cluster_posteriors.tsv.gz	616	330	8	NA	NA	NA	NA	NA	NA	0
1	264165.448270771	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/181/cluster_posteriors.tsv.gz	118	330	3	NA	NA	NA	NA	NA	NA	0.0263157894736842
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/182/cluster_posteriors.tsv.gz	24	330	1	NA	NA	NA	NA	NA	NA	NA
1	267969.456992102	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/183/cluster_posteriors.tsv.gz	552	331	7	NA	NA	NA	NA	NA	NA	0.00847457627118644
1	222785.962099469	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/184/cluster_posteriors.tsv.gz	105	328	2	NA	NA	NA	NA	NA	NA	0
1	264133.510511646	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/185/cluster_posteriors.tsv.gz	77	328	2	NA	NA	NA	NA	NA	NA	0
1	266044.264089216	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/186/cluster_posteriors.tsv.gz	24	328	1	NA	NA	NA	NA	NA	NA	NA
1	265207.746691422	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/187/cluster_posteriors.tsv.gz	208	333	4	NA	NA	NA	NA	NA	NA	0.0217391304347826
1	230021.369015491	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/188/cluster_posteriors.tsv.gz	1186	328	9	NA	NA	NA	NA	NA	NA	0
1	220010.401022063	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/189/cluster_posteriors.tsv.gz	452	333	4	NA	NA	NA	NA	NA	NA	0
1	209009.061431911	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/19/cluster_posteriors.tsv.gz	901	330	9	NA	NA	NA	NA	NA	NA	0
1	224134.581281197	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/190/cluster_posteriors.tsv.gz	771	333	6	NA	NA	NA	NA	NA	NA	0
1	222796.294646597	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/191/cluster_posteriors.tsv.gz	111	328	2	NA	NA	NA	NA	NA	NA	0
1	265814.579933577	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/192/cluster_posteriors.tsv.gz	491	330	6	NA	NA	NA	NA	NA	NA	0.0075187969924812
1	221745.391450054	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/193/cluster_posteriors.tsv.gz	222	331	3	NA	NA	NA	NA	NA	NA	0
1	222804.765700098	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/194/cluster_posteriors.tsv.gz	149	331	2	NA	NA	NA	NA	NA	NA	0
1	222865.85309493	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/195/cluster_posteriors.tsv.gz	101	328	2	NA	NA	NA	NA	NA	NA	0
1	266885.962465321	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/196/cluster_posteriors.tsv.gz	422	333	6	NA	NA	NA	NA	NA	NA	0
1	265141.208509459	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/197/cluster_posteriors.tsv.gz	206	333	4	NA	NA	NA	NA	NA	NA	0.0204081632653061
1	222790.122388775	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/198/cluster_posteriors.tsv.gz	110	331	2	NA	NA	NA	NA	NA	NA	0
1	266339.817049604	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/199/cluster_posteriors.tsv.gz	311	331	5	NA	NA	NA	NA	NA	NA	0
1	222779.590528211	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/2/cluster_posteriors.tsv.gz	483	326	2	NA	NA	NA	NA	NA	NA	0
1	323329.4967857	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/20/cluster_posteriors.tsv.gz	592	330	1	NA	NA	NA	NA	NA	NA	NA
1	263865.758063498	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_TSS_hg38/cluster/0_0.95_10000/epi_region/200/cluster_posteriors.tsv.gz	134	329	3	NA	NA	NA	NA	NA	NA	0.00662251655629139
